Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,ppi,CPU_BRAND,HDD,SSD,GPU_BRAND,OS
Acer,Notebook,4,2.1,31908.730000000003,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.5,55826.96000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,16,1.18,99028.93,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,8,1.1,83047.93000000001,1,0,275.94410973133563,Intel Core i5,0,256,Intel,Other
Asus,Ultrabook,8,1.2,60141.83,0,1,340.2619097439025,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.65,45226.23,0,0,145.2493027219284,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,4,1.6,34891.85,0,0,145.2493027219284,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.8,25055.0118,0,0,111.66564891339004,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,16,2.72,58543.73,1,1,348.1141076610696,Intel Core i7,1000,128,Nvidia,Windows
Samsung,Ultrabook,8,1.31,85178.73000000001,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.1,15874.46,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
Dell,Notebook,16,2.3,62926.2529,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,16,1.71,95832.73,1,0,181.01933598375615,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,4,1.75,54335.4,0,1,137.98683758583198,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,8,2.62,58543.73,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,4,1.26,66267.88,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,2.3,44693.530000000006,1,0,174.05705383053478,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,126249.9,0,0,348.1141076610696,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,1.8,33879.72,0,1,193.9492885540245,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,16,1.95,154429.73,0,0,193.9492885540245,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,8,2.0,30997.813,0,0,174.05705383053478,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,32,4.42,191175.376,0,1,156.9531814888059,Intel Core i7,1000,1000,Nvidia,Windows
Asus,Gaming,16,4.3,125184.5,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Ultrabook,16,1.47,93968.28,0,1,193.9492885540245,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,2.2,17525.83,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
Lenovo,Ultrabook,16,1.7,122467.73,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,16,1.6,100733.57,0,1,193.9492885540245,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,8,2.2,58011.030000000006,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,4,2.4,53216.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,4.2,122467.73,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,2.62,52470.95,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,2.24,71328.53,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.22,10808.483,0,0,193.9492885540245,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,104941.9,1,1,204.15714584634156,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,2.08,51085.93,1,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,0.92,62059.55,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,1.42,124119.1,1,1,258.599051405366,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,1.63,15927.73,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,1.95,43148.7,0,0,123.83434142318256,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.38,71861.23000000001,1,1,195.3446071767153,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.0,39366.53,0,0,174.05705383053478,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,3.14,109997.223,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.37,58543.73,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,79851.73000000001,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,93169.23,1,0,348.1141076610696,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,39632.880000000005,0,0,166.53583846565928,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,73992.03,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,41550.600000000006,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,33506.83,0,0,123.83434142318256,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,89440.33,0,0,348.1141076610696,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,32441.43,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,93169.23,0,1,156.9531814888059,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,128647.05,0,0,156.9531814888059,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,79851.73000000001,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,51192.47,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,42073.1787,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,99028.93,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,95832.73,1,1,434.4464063610148,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,20508.95,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Other
Dell,Gaming,16,4.36,133442.4154,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,1.76,40218.850000000006,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,26096.973,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,58064.3,0,0,137.98683758583198,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,133121.73,0,1,193.9492885540245,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,63870.73,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,99881.25,0,1,193.9492885540245,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,26581.730000000003,0,0,137.98683758583198,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,72340.66,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,31162.95,0,0,137.98683758583198,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,18910.85,0,1,166.53583846565928,Other Intel Processor,0,0,Intel,Other
Acer,Notebook,8,1.5,32974.130000000005,0,1,193.9492885540245,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,292931.73000000004,1,0,313.9063629776118,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,111813.73,0,1,258.599051405366,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,27647.13,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Other
Lenovo,Notebook,8,1.7,63178.22,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,87895.5,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,147804.5401,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,16,2.9,128860.13,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,4,2.0,35637.630000000005,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,17312.75,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Other
Asus,Notebook,8,2.3,31429.300000000003,0,0,174.05705383053478,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,95832.73,0,0,156.9531814888059,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,32,4.42,163692.8503,0,1,156.9531814888059,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,8,2.63,48475.7,0,0,130.79431790733827,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,38034.2473,0,0,123.83434142318256,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,99614.9,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,39366.53,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,32761.050000000003,1,0,166.53583846565928,Other Intel Processor,0,0,Intel,Other
Asus,Ultrabook,8,1.45,54655.02,0,1,204.15714584634156,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,121295.79,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,78200.36,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,15927.73,0,0,123.83434142318256,Other Intel Processor,0,128,Intel,Other
Asus,Gaming,16,2.1,101159.73,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.83,46078.55,0,0,156.9531814888059,Intel Core i7,1000,0,AMD,Other
Lenovo,Ultrabook,8,1.96,101372.81,0,1,193.9492885540245,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,41923.490000000005,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,50340.15,0,0,174.05705383053478,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.0,23918.230000000003,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,136317.93000000002,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,34572.23,1,0,204.15714584634156,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,24983.63,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Other
Lenovo,Notebook,8,2.3,45314.6582,0,1,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,71861.23000000001,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,68451.95,0,0,204.15714584634156,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,54175.59,0,1,174.05705383053478,Intel Core i5,1000,0,Nvidia,Other
Dell,Ultrabook,16,1.29,119324.8,1,0,340.2619097439025,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,48475.7,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,58330.65,0,0,145.2493027219284,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,103876.5,1,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,48049.54,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,94714.06,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,56199.850000000006,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,25516.33,0,0,174.05705383053478,Intel Core i3,1000,0,AMD,Other
Toshiba,Notebook,8,2.0,73938.76000000001,0,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,39153.45,0,1,204.15714584634156,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,98496.23,0,0,181.01933598375615,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,90026.3,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2.0,21254.197300000003,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
Xiaomi,Ultrabook,8,1.28,49807.45,0,1,204.15714584634156,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,48608.875,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,2.04,44693.530000000006,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,90559.0,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,36479.296,1,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,18537.960000000003,0,0,137.00820753203175,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,35637.630000000005,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,19656.63,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,95832.73,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,24275.139,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
Asus,Gaming,12,2.2,72974.573,0,0,156.9531814888059,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,4,1.25,15821.19,0,1,166.53583846565928,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,4,2.8,20189.33,0,0,130.79431790733827,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,67386.55,0,0,193.9492885540245,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,74524.73000000001,1,0,340.2619097439025,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,90505.73,0,0,181.01933598375615,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,95832.73,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,141112.23,0,1,313.9063629776118,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,78573.25,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,49487.83,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
HP,Notebook,8,2.04,47943.0,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,32707.78,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,49807.45,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,107237.837,1,0,340.2619097439025,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,68132.33,0,1,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,87842.23000000001,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,109150.23,0,1,193.9492885540245,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,104568.4773,0,1,174.05705383053478,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,111813.73,1,1,174.05705383053478,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,78999.41,0,0,217.2232031805074,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,19123.93,0,1,174.05705383053478,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,8,2.6,42030.03,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,0.98,101159.73,1,1,193.9492885540245,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,64190.350000000006,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,165137.0,1,0,434.4464063610148,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,42030.03,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,54281.5973,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,26581.730000000003,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,46930.87,0,0,204.15714584634156,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,51139.2,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,85178.73000000001,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,2.6,71861.23000000001,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,59657.60570000001,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,4,2.18,36489.4173,0,0,123.83434142318256,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,1.84,69090.6573,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.39,61207.23,1,0,340.2619097439025,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,2.4,105208.25,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,97217.75,1,1,204.15714584634156,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,1.95,38881.773,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,87895.5,0,1,217.2232031805074,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.31,62059.55,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,37718.3562,0,0,123.83434142318256,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,1.95,61207.23,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,16460.43,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,1.26,84113.33,0,0,217.2232031805074,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.86,15389.703,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
Lenovo,2 in 1 Convertible,16,1.3,95832.73,1,1,340.2619097439025,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,1.47,58863.350000000006,0,1,193.9492885540245,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,1.26,88907.63,0,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,29756.622000000003,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,2.2,63870.73,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,1.36,87309.53,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.36,146918.66,0,0,209.2709086517412,Intel Core i7,1000,512,Nvidia,Windows
HP,Gaming,8,2.75,74524.73000000001,0,1,156.9531814888059,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,2.8,28233.1,0,0,130.79431790733827,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,2.23,32974.130000000005,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,2.2,59609.130000000005,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,69197.73000000001,1,1,240.29115396073823,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,2.5,53216.73,0,1,174.05705383053478,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,8,1.36,78424.09400000001,1,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.2,36489.95,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
Dell,Notebook,4,2.36,35104.93,0,0,130.79431790733827,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,1.68,18591.23,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Other
HP,Workstation,8,2.0,119804.23,0,1,174.05705383053478,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,1.36,94554.25,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,1.2,77774.20000000001,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,61739.93,0,0,217.2232031805074,Other Intel Processor,0,0,Intel,Other
Lenovo,Ultrabook,8,1.7,79318.4973,0,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,4.36,168013.58000000002,0,1,313.9063629776118,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,101159.73,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.45,41284.25,1,0,166.53583846565928,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,1.3,67546.36,0,0,340.2619097439025,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,20722.03,1,1,166.53583846565928,Other Intel Processor,0,0,Intel,Other
Toshiba,Notebook,8,1.2,81769.45000000001,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.36,93755.2,0,1,217.2232031805074,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,2.4,53749.43,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,95353.3,1,0,217.2232031805074,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,2.04,45093.055,0,0,123.83434142318256,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,2.25,24803.5774,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
Dell,Notebook,4,1.9,43947.75,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.04,36489.95,0,0,174.05705383053478,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,4.42,167747.23,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,37022.65,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,101159.73,1,0,340.2619097439025,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.5,104567.9446,1,0,258.599051405366,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,4.42,149156.0,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,1.95,62858.600000000006,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.73,109198.173,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,52151.33,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.7,53376.54,0,0,137.98683758583198,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,95832.73,1,0,348.1141076610696,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,6,2.04,30843.33,0,0,123.83434142318256,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,2.99,93169.23,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,69197.73000000001,1,1,174.05705383053478,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,1.2,63657.65,0,0,204.15714584634156,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,2.2,29245.230000000003,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,2.3,34572.23,0,0,123.83434142318256,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,1.75,48742.05,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.25,31908.730000000003,0,0,123.83434142318256,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,2.04,42935.62,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,2.5,63338.030000000006,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.36,39899.23,0,0,123.83434142318256,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,1.6,59609.130000000005,0,0,193.9492885540245,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,0.97,101639.16,0,0,217.2232031805074,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,2.1,26581.730000000003,0,0,174.05705383053478,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,4,1.9,14415.9274,0,0,123.83434142318256,Other Intel Processor,0,128,Intel,Other
Lenovo,Notebook,8,2.3,71861.23000000001,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,47357.030000000006,1,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,61260.5,0,0,340.2619097439025,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.11,71861.23000000001,1,1,204.15714584634156,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,20242.6,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,95832.73,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.48,111281.03,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,67120.2,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.34,63338.030000000006,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,29138.69,0,0,123.83434142318256,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,41497.33,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,63657.65,0,0,204.15714584634156,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,1.48,58596.4673,0,0,137.98683758583198,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,64190.350000000006,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,77188.23000000001,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,55894.0802,0,0,193.9492885540245,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,36436.68,0,0,137.98683758583198,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,50553.23,0,0,174.05705383053478,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,81982.53,0,0,217.2232031805074,Intel Core i5,500,0,Intel,Windows
